target_user_id,label
2114,composed
2124,anxious
2125,anxious
2126,anxious
2130,composed
2136,anxious
2138,composed
2140,composed
2141,composed
2142,composed
2143,composed
2149,composed
2150,anxious
2152,anxious
2153,composed
2154,anxious
2162,composed
2179,composed
2180,composed
2185,composed
2188,anxious
2193,anxious
2202,anxious
2206,anxious
2222,composed
2233,composed
2242,anxious
2244,anxious
2247,anxious
2255,anxious
2258,composed
2269,composed
2274,composed
2279,composed
2280,anxious
2281,composed
2287,composed
2290,anxious
2295,composed
2300,anxious
2307,anxious
2308,anxious
2324,anxious
2327,anxious
2330,composed
2331,composed
2334,composed
2335,composed
2338,anxious
2344,anxious
2349,anxious
2350,anxious
2357,anxious
2364,composed
2369,anxious
2388,anxious
2389,composed
2393,composed
2398,composed
2410,composed
2411,anxious
2413,anxious
2414,composed
2417,anxious
2422,composed
2423,anxious
2425,composed
2429,composed
2430,composed
2432,anxious
2433,anxious
2434,composed
2435,composed
2440,composed
2441,composed
2448,anxious
2459,anxious
2465,composed
2481,composed
2487,anxious
2495,anxious
2499,anxious
2503,composed
2505,composed
2507,composed
2508,composed
2509,anxious
2510,anxious
2527,anxious
2530,composed
2537,anxious
2539,anxious
2543,anxious
2547,anxious
2566,anxious
2577,composed
2584,anxious
2587,composed
2590,anxious
2591,anxious
2592,composed
2607,composed
2608,anxious
2630,composed
2634,anxious
2643,anxious
2651,anxious
2668,anxious
2671,anxious
2676,anxious
2690,anxious
2693,composed
2694,anxious
2701,anxious
2715,anxious
2720,anxious
2723,composed
2728,anxious
2731,anxious
2736,anxious
2745,composed
2756,composed
2773,anxious
2777,anxious
2789,composed
2793,composed
2797,anxious
2798,composed
2818,composed
2819,composed
2820,composed
2832,anxious
2835,anxious
2837,anxious
2847,composed
2851,composed
2863,composed
2872,anxious
2874,composed
2879,composed
2884,composed
2885,composed
2887,composed
2891,anxious
2903,composed
2905,composed
2908,anxious
2912,anxious
2913,composed
2915,anxious
2925,composed
2928,composed
2931,anxious
2933,composed
2934,anxious
2936,composed
2947,anxious
2979,composed
2987,anxious
2999,anxious
3005,composed
3007,anxious
3013,composed
3021,anxious
3028,composed
3030,composed
3060,anxious
3069,composed
3083,anxious
3087,anxious
3097,anxious
3116,anxious
3121,composed
3135,composed
3136,anxious
3150,anxious
3153,composed
3157,composed
3163,anxious
3166,anxious
3171,composed
3194,anxious
3195,anxious
3201,anxious
3209,anxious
3211,anxious
3214,composed
3218,anxious
3223,anxious
3246,anxious
3247,anxious
3265,composed
3269,composed
3281,anxious
3304,anxious
3312,composed
3320,composed
3333,anxious
3337,anxious
3340,composed
3341,anxious
3379,composed
3380,composed
3402,anxious
3423,anxious
3429,anxious
3433,anxious
3434,composed
3445,composed
3447,anxious
3453,composed
3454,composed
3486,composed
3490,anxious
3492,composed
3506,anxious
3511,composed
3521,anxious
3524,composed
3525,anxious
3530,anxious
3531,composed
3536,composed
3538,anxious
3547,composed
3554,anxious
3556,composed
3571,anxious
3574,anxious
3576,anxious
3578,anxious
3596,composed
3598,composed
3599,composed
3630,anxious
3633,composed
3636,anxious
3637,anxious
3641,anxious
3659,composed
3672,composed
3690,composed
3691,composed
3695,anxious
3697,anxious
3704,composed
3710,anxious
3724,composed
3728,anxious
3729,anxious
3730,anxious
3731,anxious
3734,anxious
3741,anxious
3751,composed
3759,composed
3763,composed
3767,anxious
3778,anxious
3779,composed
3785,composed
3786,composed
3796,anxious
3801,anxious
3802,anxious
3820,anxious
3828,composed
3829,anxious
3837,anxious
3841,composed
3844,anxious
3855,anxious
3884,composed
3889,anxious
3895,anxious
3909,composed
3916,composed
3924,composed
3934,composed
3947,anxious
3956,composed
3964,anxious
3966,composed
3975,composed
3976,composed
3990,anxious
3999,composed
4003,composed
4010,anxious
4013,composed
4018,anxious
4027,anxious
4034,composed
4038,composed
4040,composed
4042,composed
4048,composed
4056,anxious
4058,composed
4094,anxious
4097,anxious
4101,composed
4108,anxious
4129,anxious
4138,composed
4142,composed
4162,composed
4167,composed
4174,composed
4179,anxious
4181,composed
4196,anxious
4200,composed
4216,anxious
4218,anxious
4226,composed
4235,anxious
4237,anxious
4238,composed
4239,composed
4248,anxious
4254,composed
4255,composed
4271,composed
4281,composed
4301,anxious
4322,composed
4325,composed
4332,composed
4337,anxious
4338,anxious
4340,anxious
4345,anxious
4357,anxious
4372,composed
4375,composed
4378,composed
4380,composed
4384,composed
4385,composed
4388,anxious
4389,anxious
4391,anxious
4392,anxious
4393,anxious
4398,composed
4403,composed
4406,composed
4408,anxious
4418,anxious
4427,anxious
4429,anxious
4432,anxious
4433,composed
4434,composed
4440,anxious
4442,anxious
4443,composed
4448,anxious
4451,anxious
4460,composed
4466,composed
4467,anxious
4474,anxious
4479,composed
4480,composed
4503,anxious
4517,anxious
4525,composed
4532,anxious
4537,anxious
4538,anxious
4540,composed
4545,composed
4557,composed
4560,composed
4565,composed
4570,anxious
4575,anxious
4579,anxious
4607,composed
4610,anxious
4612,anxious
4635,anxious
4638,anxious
4639,composed
4640,composed
4641,composed
4646,anxious
4647,anxious
4648,anxious
4651,anxious
4658,composed
4662,anxious
4674,composed
4675,anxious
4683,composed
4689,anxious
4700,anxious
4708,anxious
4715,composed
4723,composed
4725,composed
4731,composed
4732,composed
4736,composed
4739,composed
4741,composed
4743,anxious
4768,anxious
4777,composed
4779,anxious
4782,composed
4797,anxious
4802,anxious
4805,anxious
4806,anxious
4808,composed
4827,anxious
4834,composed
4843,anxious
4847,anxious
4854,anxious
4855,anxious
4861,composed
4874,anxious
4884,composed
4885,composed
4894,anxious
4897,anxious
4898,anxious
4901,anxious
4902,anxious
4905,composed
4906,anxious
4910,anxious
4921,anxious
4925,composed
4927,anxious
4937,anxious
4943,composed
4949,anxious
4965,anxious
4970,anxious
4978,composed
4979,anxious
4981,anxious
4998,anxious
5006,anxious
5015,composed
5022,composed
5034,anxious
5043,composed
5053,composed
5060,composed
5061,composed
5077,anxious
5080,composed
5082,anxious
5085,anxious
5095,anxious
5112,anxious
5114,composed
5115,composed
5125,composed
5127,composed
5130,composed
5133,anxious
5143,composed
5147,composed
5150,anxious
5157,anxious
5166,composed
5176,anxious
5181,composed
5186,composed
5187,composed
5189,anxious
5199,anxious
5201,anxious
5214,anxious
5223,composed
5237,composed
5248,composed
5249,anxious
5252,anxious
5276,anxious
5280,anxious
5282,composed
5287,composed
5289,anxious
5302,composed
5305,anxious
5314,composed
5326,composed
5334,composed
5343,anxious
5368,anxious
5381,composed
5382,anxious
5384,anxious
5416,anxious
5421,anxious
5422,composed
5430,anxious
5435,anxious
5437,anxious
5444,composed
5445,composed
5456,anxious
5465,anxious
5478,anxious
5480,composed
5481,composed
5486,composed
5496,composed
5499,composed
5508,composed
5509,composed
5513,composed
5514,composed
5516,anxious
5520,composed
5535,anxious
5547,composed
5558,anxious
5559,composed
5572,anxious
5573,composed
5584,composed
5597,composed
5602,anxious
5605,anxious
5606,anxious
5607,anxious
5608,composed
5626,anxious
5640,anxious
5655,anxious
5656,anxious
5670,anxious
5673,composed
5682,composed
5689,composed
5699,anxious
5700,composed
5710,composed
5746,composed
5748,anxious
5749,composed
5753,anxious
5764,composed
5782,anxious
5788,composed
5791,anxious
5795,anxious
5806,composed
5810,anxious
5813,composed
5818,composed
5831,anxious
5879,anxious
5888,composed
5891,anxious
5899,composed
5901,anxious
5908,composed
5910,anxious
5927,anxious
5928,composed
5931,composed
5938,composed
5944,composed
5952,composed
5953,composed
5955,anxious
5957,composed
5960,anxious
5965,composed
5983,composed
5985,anxious
5988,composed
5989,composed
5994,anxious
6009,anxious
6011,anxious
6032,composed
6039,anxious
6041,anxious
6047,composed
6049,composed
6063,anxious
6075,anxious
6076,composed
6081,anxious
6082,composed
6099,composed
6109,composed
6120,anxious
6121,anxious
6124,anxious
6125,anxious
6134,anxious
6135,composed
6136,composed
6145,composed
6150,anxious
6153,anxious
6167,composed
6174,composed
6179,anxious
6188,anxious
6207,composed
6209,composed
6225,anxious
6233,anxious
6254,composed
6264,anxious
6267,composed
6276,composed
6277,anxious
6278,anxious
6279,composed
6280,anxious
6282,composed
6317,composed
6324,composed
6326,anxious
6329,composed
6333,composed
6334,anxious
6340,anxious
6343,anxious
6352,anxious
6362,composed
6367,composed
6373,anxious
6379,anxious
6381,composed
6386,anxious
6391,anxious
6407,anxious
6416,composed
6434,composed
6436,anxious
6448,composed
6450,composed
6466,anxious
6474,composed
6479,composed
6480,anxious
6483,composed
6497,anxious
6499,anxious
6506,anxious
6511,anxious
6517,anxious
6521,anxious
6537,anxious
6555,anxious
6567,anxious
6572,anxious
6590,anxious
6605,anxious
6606,composed
6611,composed
6614,composed
6632,anxious
6639,composed
6645,anxious
6652,anxious
6661,composed
6664,composed
6670,composed
6671,anxious
6673,composed
6674,anxious
6678,anxious
6683,anxious
6707,anxious
6726,composed
6731,anxious
6734,composed
6754,composed
6756,composed
6758,composed
6769,anxious
6772,anxious
6776,anxious
6780,composed
6793,composed
6812,composed
6817,anxious
6855,composed
6859,composed
6865,composed
6870,anxious
6875,composed
6882,composed
6883,anxious
6891,anxious
6898,composed
6919,anxious
6927,anxious
6936,composed
6938,anxious
6942,anxious
6947,anxious
6950,composed
6951,composed
6960,anxious
6989,composed
6991,anxious
6995,anxious
6996,anxious
7004,composed
7009,anxious
7012,composed
7037,anxious
7046,composed
7056,composed
7061,composed
7088,anxious
7091,composed
7101,anxious
7104,anxious
7106,composed
7108,composed
7116,composed
7131,anxious
7135,composed
7157,composed
7167,anxious
7170,anxious
7171,composed
7174,composed
7181,composed
7182,composed
7194,composed
7204,composed
7213,composed
7214,anxious
7218,anxious
7228,anxious
7238,composed
7242,composed
7250,composed
7252,anxious
7254,anxious
7259,composed
7260,composed
7266,anxious
7278,anxious
7280,anxious
7281,composed
7293,composed
7296,anxious
7298,composed
7312,anxious
7320,composed
7323,anxious
7332,anxious
7336,composed
7340,anxious
7345,anxious
7348,anxious
7352,anxious
7354,composed
7368,composed
7382,composed
7388,anxious
7393,anxious
7411,anxious
7427,composed
7431,anxious
7432,composed
7434,anxious
7438,composed
7442,anxious
7443,anxious
7448,composed
7451,composed
7455,composed
7457,anxious
7459,anxious
7465,anxious
7471,anxious
7473,anxious
7475,composed
7479,anxious
7480,anxious
7488,anxious
7497,composed
7499,anxious
7501,anxious
7505,composed
7509,anxious
7511,anxious
7513,composed
7518,anxious
7521,composed
7531,composed
7548,composed
7552,anxious
7577,composed
7582,anxious
7585,anxious
7591,composed
7595,anxious
7598,composed
7599,composed
7606,anxious
7611,anxious
7613,anxious
7618,composed
7632,composed
7634,composed
7639,composed
7642,composed
7644,anxious
7655,anxious
7657,anxious
7664,anxious
7666,anxious
7667,composed
7675,anxious
7676,anxious
7684,composed
7691,composed
7694,composed
7695,anxious
7716,anxious
7735,composed
7745,anxious
7746,anxious
7749,composed
7767,anxious
7769,anxious
7777,composed
7800,anxious
7805,composed
7809,anxious
7818,anxious
7819,composed
7826,composed
7836,composed
7848,anxious
7850,anxious
7857,anxious
7872,composed
7873,composed
7878,anxious
7882,composed
7883,composed
7889,composed
7890,composed
7898,composed
7905,composed
7918,anxious
7921,anxious
7935,anxious
7937,anxious
7939,anxious
7957,anxious
7975,composed
7977,composed
7996,anxious
8010,anxious
8014,anxious
8017,composed
8018,composed
8023,anxious
8033,anxious
8035,composed
8036,anxious
8039,composed
8040,anxious
8042,composed
8045,composed
8061,composed
8064,anxious
8081,anxious
8087,anxious
8090,anxious
8092,composed
8120,composed
8146,anxious
8151,anxious
8155,anxious
8165,composed
8173,anxious
8185,composed
8192,composed
8222,anxious
8232,composed
8233,composed
8246,anxious
8247,composed
8257,anxious
8258,anxious
8259,composed
8263,anxious
8267,composed
8269,anxious
8276,anxious
8300,anxious
8301,anxious
8316,anxious
8333,composed
8344,anxious
8349,composed
8365,anxious
8368,anxious
8370,composed
8372,anxious
8377,anxious
8380,anxious
8382,anxious
8389,composed
8405,composed
8419,composed
8423,anxious
8431,composed
8432,composed
8436,anxious
8443,anxious
8465,anxious
8466,composed
8472,composed
8476,composed
8477,anxious
8480,composed
8488,composed
8492,composed
8494,composed
8497,anxious
8502,anxious
8505,anxious
8517,composed
8520,composed
8528,anxious
8532,anxious
8533,anxious
8538,anxious
8548,anxious
8561,anxious
8562,composed
8572,composed
8578,composed
8585,anxious
8587,anxious
8594,composed
8597,composed
8610,anxious
8617,composed
8623,composed
8627,composed
8633,anxious
8637,anxious
8664,composed
8666,composed
8667,composed
8695,anxious
8709,anxious
8711,anxious
8718,anxious
8721,composed
8724,composed
8737,composed
8746,anxious
8752,composed
8754,composed
8759,composed
8778,anxious
8784,composed
8794,anxious
8806,anxious
8815,composed
8823,anxious
8832,anxious
8834,composed
8836,anxious
8843,composed
8852,anxious
8853,anxious
8858,composed
8881,composed
8890,composed
8892,composed
8896,anxious
8919,anxious
8920,composed
8933,anxious
8936,composed
8942,composed
8944,anxious
8949,anxious
8952,anxious
8956,composed
8960,anxious
8983,composed
8984,anxious
8988,composed
8989,composed
8990,composed
9003,anxious
9014,composed
9015,composed
9025,composed
9041,anxious
9049,anxious
9084,anxious
9085,composed
9092,anxious
9104,composed
9111,anxious
9118,anxious
9120,anxious
9123,anxious
9136,anxious
9149,composed
9159,anxious
9165,composed
9172,composed
9176,composed
9177,anxious
9183,anxious
9187,composed
9202,composed
9211,composed
9214,anxious
9222,anxious
9224,composed
9234,composed
9253,composed
9255,anxious
9265,composed
9271,composed
9276,composed
9279,composed
9297,anxious
9307,anxious
9309,anxious
9314,composed
9319,anxious
9321,composed
9327,anxious
9331,anxious
9332,composed
9355,anxious
9368,anxious
9376,composed
9384,anxious
9390,anxious
9394,composed
9395,composed
9411,anxious
9414,composed
9423,anxious
9426,composed
9428,composed
9440,anxious
9447,anxious
9470,anxious
9476,composed
9483,anxious
9487,composed
9488,composed
9489,composed
9493,anxious
9506,composed
9511,anxious
9525,anxious
9526,composed
9528,composed
9531,composed
9536,composed
9552,composed
9561,composed
9571,composed
9580,composed
9585,anxious
9590,composed
9594,composed
9599,anxious
9600,composed
9629,composed
9635,anxious
9638,composed
9640,anxious
9643,anxious
9660,anxious
9663,composed
9664,composed
9673,anxious
9674,composed
9676,composed
9681,anxious
9685,composed
9688,composed
9707,anxious
9716,anxious
9723,composed
9729,composed
9732,composed
9752,anxious
9764,anxious
9766,composed
9784,composed
9803,anxious
9815,anxious
9820,composed
9852,anxious
9864,anxious
9873,anxious
9891,anxious
9908,anxious
9910,anxious
9913,anxious
9915,anxious
9916,anxious
9922,anxious
9923,anxious
9930,composed
9933,composed
9934,composed
9944,composed
9946,composed
9958,composed
9961,composed
9964,anxious
9981,composed
9984,composed
9993,anxious
9997,composed
10007,anxious
10016,anxious
10019,anxious
10030,composed
10045,composed
10048,anxious
10062,composed
10072,anxious
10075,anxious
10080,anxious
10081,anxious
10094,anxious
10113,composed
10140,composed
10153,anxious
10160,anxious
10186,anxious
10190,anxious
10191,anxious
10192,composed
10198,anxious
10199,composed
10213,anxious
10221,anxious
10224,anxious
10226,anxious
10228,composed
10248,anxious
10258,anxious
10260,anxious
10261,composed
10262,composed
10266,composed
10293,composed
10306,composed
10314,composed
10323,composed
10334,composed
10357,composed
10361,composed
10392,composed
10405,anxious
10406,anxious
10407,composed
10413,anxious
10432,anxious
10435,composed
10449,composed
10458,anxious
10463,composed
10472,composed
10476,anxious
10494,anxious
10498,composed
10499,composed
10530,anxious
10536,anxious
10547,composed
10551,composed
10556,composed
10557,composed
10577,anxious
10594,composed
10595,anxious
10604,composed
10610,anxious
10626,composed
10630,composed
10634,composed
10654,anxious
10656,composed
10666,composed
10675,composed
10686,anxious
10702,composed
10704,composed
10713,anxious
10720,anxious
10726,anxious
10742,composed
10745,composed
10752,anxious
10775,composed
10790,composed
10795,composed
10797,composed
10802,anxious
10819,anxious
10828,anxious
10835,anxious
10841,composed
10843,composed
10845,composed
10851,anxious
10860,composed
10868,composed
10869,anxious
10880,composed
10882,anxious
10897,anxious
10898,anxious
10913,anxious
10918,composed
10938,anxious
10944,composed
10949,anxious
10955,composed
10958,anxious
10979,composed
10992,composed
11012,composed
11014,composed
11016,composed
11019,anxious
11025,anxious
11028,composed
11035,anxious
11045,composed
11048,anxious
11060,composed
11069,composed
11076,anxious
11089,composed
11091,composed
11097,anxious
11108,anxious
11110,anxious
11113,composed
11126,composed
11131,anxious
11160,anxious
11161,anxious
11167,composed
11168,composed
11170,anxious
11180,anxious
11194,composed
11213,composed
11221,anxious
11224,composed
11229,composed
11235,anxious
11240,composed
11243,anxious
11252,composed
11254,composed
11259,anxious
11261,anxious
11272,anxious
11290,anxious
11305,anxious
11309,composed
11320,composed
11324,anxious
11339,anxious
11345,anxious
11350,anxious
11352,composed
11356,composed
11362,anxious
11367,composed
11377,composed
11382,composed
11385,composed
11390,anxious
11397,composed
11401,composed
11406,anxious
11407,composed
11408,composed
11438,anxious
11448,anxious
11456,anxious
11472,composed
11473,composed
11496,composed
11497,anxious
11504,anxious
11521,anxious
11524,anxious
11528,composed
11542,anxious
11560,composed
11565,anxious
11602,composed
11610,composed
11611,anxious
11614,composed
11615,anxious
11629,anxious
11663,composed
11674,composed
11701,anxious
11739,anxious
11758,anxious
11763,anxious
11766,composed
11777,composed
11778,anxious
11782,composed
11804,composed
11811,composed
11818,anxious
11827,composed
11832,anxious
11865,composed
11868,anxious
11878,composed
11900,composed
11922,anxious
11925,anxious
11938,composed
11944,anxious
11949,composed
11955,anxious
11982,anxious
12001,composed
12004,anxious
12015,anxious
12017,anxious
12019,anxious
12026,anxious
12042,composed
12045,anxious
12047,composed
12053,composed
12055,anxious
12076,anxious
12077,anxious
12081,composed
12083,composed
12091,anxious
12094,anxious
12102,anxious
12107,anxious
12108,composed
12117,anxious
12130,composed
12134,composed
12137,anxious
12141,anxious
12142,anxious
12145,anxious
12147,composed
12150,anxious
12154,anxious
12159,anxious
12162,anxious
12170,anxious
12172,anxious
12184,composed
12208,anxious
12210,anxious
12229,composed
12234,composed
12256,anxious
12261,composed
12275,anxious
12279,composed
12282,anxious
12309,anxious
12327,composed
12333,anxious
12356,composed
12358,composed
12364,anxious
12373,composed
12387,anxious
12389,composed
12406,anxious
12425,composed
12439,anxious
12451,anxious
12458,anxious
12475,composed
12486,composed
12495,anxious
12500,composed
12502,anxious
12519,composed
12520,composed
12533,anxious
12559,anxious
12569,composed
12577,anxious
12581,anxious
12598,composed
12604,anxious
12619,composed
12623,anxious
12629,anxious
12635,anxious
12643,composed
12645,anxious
12661,anxious
12670,composed
12672,composed
12684,composed
12690,anxious
12693,composed
12697,anxious
12702,anxious
12704,anxious
12743,anxious
12755,composed
12756,anxious
12763,anxious
12771,anxious
12775,composed
12788,composed
12810,anxious
12823,anxious
12825,composed
12881,anxious
12893,anxious
12920,composed
12937,composed
12951,anxious
12960,anxious
12965,anxious
12975,anxious
12980,composed
12996,composed
12998,anxious
13008,composed
13011,anxious
13015,anxious
13030,composed
13053,anxious
13056,composed
13120,composed
13121,anxious
13125,anxious
13131,anxious
13141,composed
13145,composed
13161,composed
13166,composed
13190,composed
13202,composed
13219,anxious
13237,composed
13238,anxious
13275,anxious
13282,anxious
13283,composed
13293,anxious
13309,anxious
13333,anxious
13352,anxious
13356,anxious
13412,composed
13418,anxious
13425,composed
13432,anxious
13434,composed
13444,composed
13445,anxious
13456,composed
13468,anxious
13482,anxious
13496,anxious
13517,anxious
13519,anxious
13553,anxious
13570,anxious
13575,composed
13594,anxious
13607,composed
13660,composed
13666,anxious
13668,composed
13694,anxious
13701,composed
13702,anxious
13704,composed
13746,composed
13768,composed
13806,composed
13811,anxious
13852,anxious
13855,anxious
13865,anxious
13872,anxious
13876,anxious
13888,anxious
13916,anxious
13923,composed
13933,anxious
13949,anxious
13969,composed
13984,anxious
13994,anxious
14000,composed
14023,anxious
14057,composed
14070,composed
14072,anxious
14091,anxious
14142,anxious
14147,anxious
14154,anxious
14176,composed
14203,composed
14210,anxious
14212,composed
14225,composed
14229,anxious
14266,composed
14280,composed
14299,composed
14306,composed
14311,composed
14333,anxious
14338,anxious
14366,composed
14378,anxious
14396,anxious
14397,anxious
14400,composed
14430,composed
14440,composed
14444,composed
14529,composed
14546,anxious
14548,anxious
14614,anxious
14618,anxious
14654,composed
14730,anxious
14754,composed
14793,composed
14795,composed
14822,composed
14856,anxious
14867,anxious
14870,composed
14901,composed
14918,anxious
14949,anxious
14959,composed
14984,composed
14990,composed
15028,composed
15033,composed
15047,anxious
15059,composed
15095,anxious
15114,anxious
15145,anxious
15181,composed
15237,anxious
15305,composed
15308,anxious
15341,anxious
15384,composed
15393,anxious
15398,anxious
15561,composed
15607,anxious
15674,anxious
15807,composed
15867,composed
15979,composed
16142,anxious
16425,composed
16458,anxious
16694,composed
16839,anxious
16887,anxious
17023,composed
17394,composed
17752,anxious
17885,anxious
18124,composed
18640,anxious
19093,anxious
19122,composed
