target_user_id,label
956,warm
957,detached
959,warm
960,warm
964,warm
966,detached
967,warm
970,warm
971,detached
977,warm
980,detached
986,detached
988,warm
992,detached
1001,detached
1005,warm
1008,warm
1010,warm
1012,warm
1015,warm
1024,warm
1032,detached
1038,detached
1040,detached
1042,detached
1043,warm
1046,detached
1053,detached
1054,detached
1055,detached
1056,warm
1058,detached
1079,detached
1081,detached
1087,detached
1088,detached
1090,warm
1094,warm
1098,warm
1101,detached
1106,detached
1107,warm
1111,warm
1113,detached
1119,detached
1120,warm
1125,detached
1127,warm
1130,warm
1134,detached
1148,detached
1150,warm
1169,detached
1172,detached
1175,warm
1177,detached
1185,detached
1203,detached
1211,warm
1213,detached
1218,detached
1224,detached
1231,detached
1235,detached
1244,warm
1249,warm
1250,detached
1251,detached
1254,warm
1256,warm
1257,detached
1261,warm
1275,warm
1277,detached
1278,warm
1281,detached
1301,warm
1311,detached
1312,warm
1319,detached
1323,warm
1325,detached
1328,detached
1332,warm
1338,detached
1346,detached
1354,detached
1370,detached
1371,detached
1377,warm
1381,detached
1383,warm
1390,warm
1399,warm
1404,detached
1419,detached
1420,warm
1421,detached
1425,detached
1427,detached
1433,detached
1435,warm
1441,warm
1446,detached
1452,detached
1453,detached
1456,detached
1459,detached
1469,detached
1470,detached
1474,warm
1476,warm
1477,detached
1487,warm
1490,detached
1499,detached
1512,detached
1515,detached
1525,detached
1533,detached
1539,detached
1556,warm
1559,detached
1568,warm
1570,warm
1578,warm
1579,detached
1592,detached
1597,detached
1603,warm
1607,detached
1614,warm
1617,detached
1627,detached
1629,warm
1634,detached
1638,warm
1639,warm
1643,warm
1646,detached
1648,warm
1653,warm
1655,detached
1657,warm
1660,detached
1663,detached
1666,detached
1672,detached
1683,warm
1689,detached
1690,warm
1693,warm
1694,warm
1701,warm
1706,warm
1720,detached
1726,detached
1734,detached
1738,warm
1739,detached
1748,warm
1760,warm
1762,warm
1765,warm
1767,detached
1770,warm
1778,warm
1779,detached
1791,detached
1797,detached
1804,warm
1816,warm
1818,detached
1821,warm
1822,warm
1833,detached
1836,detached
1837,warm
1845,warm
1849,detached
1850,detached
1854,warm
1855,detached
1867,warm
1868,detached
1870,warm
1879,warm
1881,detached
1882,warm
1890,warm
1893,detached
1896,warm
1904,warm
1910,warm
1913,detached
1914,detached
1915,detached
1925,detached
1929,detached
1932,warm
1939,detached
1943,warm
1944,detached
1949,detached
1950,warm
1958,warm
1964,warm
1971,warm
1974,warm
1983,detached
1989,detached
1990,detached
1992,warm
2000,detached
2003,detached
2005,warm
2008,warm
2009,detached
2010,detached
2015,detached
2016,warm
2019,warm
2023,detached
2034,warm
2043,detached
2046,detached
2050,warm
2056,warm
2063,warm
2064,warm
2072,detached
2074,detached
2075,warm
2078,warm
2080,detached
2083,detached
2126,warm
2129,detached
2132,warm
2138,warm
2144,warm
2150,warm
2158,warm
2159,detached
2164,detached
2190,warm
2196,detached
2201,warm
2217,detached
2226,warm
2227,warm
2228,detached
2238,detached
2240,detached
2247,warm
2251,warm
2255,warm
2257,warm
2259,warm
2264,warm
2268,warm
2269,detached
2272,detached
2274,warm
2277,detached
2281,warm
2282,warm
2290,detached
2296,detached
2298,warm
2299,warm
2303,detached
2306,warm
2311,warm
2315,detached
2319,detached
2320,detached
2322,warm
2323,detached
2326,warm
2330,detached
2332,detached
2335,detached
2338,detached
2344,detached
2356,detached
2365,detached
2368,warm
2372,detached
2373,warm
2381,warm
2382,detached
2389,detached
2390,detached
2391,detached
2395,detached
2399,warm
2406,warm
2407,warm
2413,detached
2419,detached
2420,detached
2422,detached
2429,detached
2431,detached
2433,warm
2434,warm
2435,detached
2438,warm
2440,warm
2441,detached
2453,detached
2455,detached
2458,detached
2467,warm
2474,warm
2480,detached
2482,warm
2491,warm
2493,detached
2498,detached
2499,warm
2505,detached
2506,detached
2510,warm
2524,detached
2525,detached
2533,detached
2541,detached
2547,warm
2550,detached
2552,detached
2553,warm
2555,warm
2556,detached
2557,warm
2567,detached
2579,detached
2583,detached
2593,detached
2601,warm
2617,detached
2618,detached
2619,warm
2635,detached
2642,warm
2645,detached
2646,detached
2652,detached
2653,warm
2656,detached
2659,warm
2660,warm
2667,detached
2676,warm
2691,detached
2696,detached
2706,warm
2707,warm
2715,warm
2719,detached
2722,detached
2728,warm
2731,warm
2733,detached
2738,detached
2743,warm
2747,detached
2757,warm
2761,detached
2773,detached
2789,warm
2793,detached
2797,warm
2798,detached
2818,warm
2835,warm
2838,warm
2848,warm
2855,detached
2856,detached
2858,warm
2863,detached
2866,warm
2868,warm
2883,detached
2889,detached
2906,detached
2909,warm
2915,warm
2919,detached
2923,warm
2925,warm
2932,detached
2958,detached
2967,warm
2977,detached
2984,detached
2986,warm
2994,warm
2996,warm
2999,warm
3018,detached
3021,warm
3022,warm
3025,warm
3030,detached
3035,warm
3048,warm
3050,detached
3066,detached
3067,warm
3073,detached
3075,warm
3077,warm
3090,detached
3106,warm
3108,detached
3122,warm
3127,warm
3131,warm
3137,warm
3138,warm
3141,warm
3143,warm
3154,detached
3157,detached
3163,warm
3172,detached
3175,warm
3187,detached
3197,warm
3201,warm
3205,detached
3211,warm
3214,detached
3220,detached
3222,detached
3237,detached
3238,detached
3245,detached
3246,warm
3255,detached
3261,detached
3271,warm
3278,detached
3287,warm
3289,detached
3300,warm
3307,warm
3322,warm
3327,detached
3335,warm
3337,warm
3340,detached
3356,detached
3358,warm
3360,detached
3372,detached
3392,detached
3401,detached
3403,warm
3406,warm
3431,warm
3444,warm
3445,warm
3448,warm
3453,detached
3461,warm
3478,detached
3481,warm
3483,detached
3484,warm
3489,warm
3490,detached
3502,warm
3504,warm
3513,detached
3515,detached
3518,detached
3527,warm
3530,warm
3552,warm
3574,warm
3594,warm
3597,warm
3603,warm
3606,detached
3608,detached
3617,detached
3624,warm
3634,warm
3636,warm
3637,warm
3659,warm
3662,warm
3666,warm
3668,detached
3694,warm
3700,warm
3704,warm
3733,warm
3746,detached
3752,detached
3753,warm
3756,warm
3759,detached
3761,detached
3765,warm
3771,warm
3774,warm
3777,detached
3786,detached
3798,warm
3800,warm
3802,detached
3810,detached
3833,detached
3839,detached
3840,warm
3880,detached
3881,detached
3893,warm
3912,detached
3914,detached
3919,detached
3926,warm
3927,detached
3930,detached
3938,detached
3942,detached
3948,detached
3956,warm
3957,warm
3959,warm
3976,warm
3984,warm
3988,detached
3990,warm
3991,warm
4009,detached
4027,detached
4034,warm
4038,detached
4040,detached
4052,detached
4060,detached
4067,warm
4068,warm
4082,detached
4089,detached
4094,warm
4108,warm
4122,warm
4124,warm
4126,warm
4134,detached
4142,warm
4148,detached
4166,warm
4170,detached
4177,warm
4193,detached
4201,detached
4218,warm
4219,detached
4226,detached
4228,detached
4239,warm
4248,warm
4257,warm
4258,warm
4291,warm
4302,detached
4314,warm
4315,detached
4317,detached
4319,detached
4322,warm
4323,detached
4332,warm
4339,warm
4349,detached
4356,detached
4357,detached
4360,detached
4374,warm
4380,detached
4382,warm
4389,warm
4391,warm
4398,warm
4417,detached
4424,detached
4453,detached
4456,warm
4460,detached
4473,warm
4477,warm
4484,detached
4490,warm
4495,detached
4501,warm
4509,warm
4512,detached
4518,detached
4528,warm
4532,warm
4537,warm
4538,detached
4544,warm
4563,detached
4566,detached
4571,detached
4573,detached
4578,detached
4591,detached
4616,warm
4617,warm
4622,warm
4623,warm
4633,detached
4638,warm
4639,detached
4646,warm
4653,detached
4686,detached
4692,detached
4696,warm
4715,detached
4720,warm
4724,detached
4731,detached
4740,warm
4741,detached
4760,detached
4761,detached
4767,warm
4770,warm
4771,warm
4786,warm
4789,detached
4802,warm
4814,detached
4817,warm
4820,warm
4827,warm
4829,detached
4833,warm
4835,warm
4836,detached
4845,warm
4859,warm
4861,detached
4865,detached
4867,detached
4875,warm
4881,detached
4884,detached
4893,detached
4905,warm
4907,detached
4908,detached
4923,detached
4937,warm
4945,detached
4946,detached
4948,warm
4949,warm
4980,warm
4990,warm
4995,warm
4996,detached
5011,detached
5018,detached
5028,detached
5043,detached
5063,detached
5083,warm
5089,warm
5090,warm
5091,warm
5093,warm
5103,warm
5107,warm
5114,detached
5116,warm
5122,warm
5129,warm
5143,detached
5148,warm
5157,warm
5167,detached
5170,detached
5174,detached
5180,warm
5197,warm
5203,warm
5213,warm
5220,detached
5222,warm
5225,warm
5229,warm
5231,detached
5252,warm
5258,warm
5265,detached
5275,detached
5276,warm
5286,detached
5289,warm
5295,warm
5296,warm
5319,detached
5321,warm
5325,detached
5336,detached
5343,warm
5351,warm
5355,warm
5363,warm
5364,detached
5367,detached
5382,detached
5384,warm
5389,warm
5392,detached
5395,warm
5433,detached
5439,detached
5452,warm
5455,detached
5456,warm
5465,warm
5470,warm
5477,warm
5484,warm
5486,detached
5508,warm
5514,warm
5516,warm
5520,detached
5528,warm
5543,detached
5544,warm
5547,warm
5551,warm
5552,detached
5558,detached
5560,warm
5575,detached
5578,warm
5585,warm
5587,warm
5589,detached
5593,warm
5597,warm
5601,warm
5605,warm
5606,warm
5609,warm
5616,detached
5624,detached
5633,detached
5640,warm
5643,detached
5660,detached
5673,detached
5675,detached
5682,detached
5697,detached
5710,detached
5717,detached
5722,warm
5723,warm
5745,warm
5746,warm
5749,detached
5757,warm
5759,detached
5760,detached
5772,warm
5774,detached
5780,detached
5782,warm
5792,warm
5810,warm
5825,warm
5831,warm
5835,warm
5837,warm
5855,detached
5879,warm
5881,detached
5887,detached
5892,warm
5900,detached
5904,warm
5906,warm
5911,warm
5916,warm
5917,warm
5920,detached
5931,warm
5932,warm
5938,detached
5946,detached
5948,warm
5952,detached
5956,detached
5960,warm
5979,detached
5982,warm
5989,detached
5993,warm
5994,warm
6000,warm
6001,detached
6007,warm
6009,warm
6011,warm
6025,warm
6029,warm
6039,warm
6041,detached
6052,detached
6055,warm
6060,warm
6061,warm
6075,warm
6083,detached
6085,warm
6090,detached
6095,detached
6097,warm
6098,warm
6100,detached
6117,detached
6122,warm
6123,detached
6128,detached
6132,detached
6147,warm
6155,detached
6157,warm
6170,detached
6179,warm
6180,warm
6194,detached
6209,detached
6220,detached
6252,warm
6260,detached
6262,warm
6263,detached
6265,detached
6270,detached
6273,warm
6276,warm
6280,warm
6286,warm
6288,detached
6289,detached
6294,warm
6333,warm
6338,warm
6341,warm
6346,detached
6352,warm
6353,warm
6360,warm
6375,warm
6379,warm
6380,detached
6383,detached
6407,detached
6421,warm
6436,warm
6438,warm
6440,detached
6442,warm
6466,warm
6467,detached
6470,detached
6474,warm
6478,warm
6479,warm
6480,warm
6482,detached
6498,warm
6503,warm
6507,warm
6508,warm
6511,warm
6517,detached
6525,warm
6533,detached
6541,detached
6565,warm
6577,warm
6596,detached
6601,detached
6602,warm
6606,detached
6614,warm
6621,warm
6633,detached
6652,warm
6674,warm
6676,detached
6693,warm
6698,warm
6707,warm
6712,warm
6746,warm
6753,detached
6754,detached
6773,warm
6776,detached
6780,detached
6789,detached
6793,detached
6803,warm
6807,detached
6819,warm
6827,detached
6849,warm
6850,detached
6854,warm
6855,detached
6865,detached
6869,warm
6870,warm
6876,warm
6881,warm
6882,warm
6913,detached
6926,warm
6935,warm
6940,detached
6953,detached
6958,warm
6976,detached
6978,warm
6983,detached
7000,warm
7003,warm
7004,warm
7014,warm
7022,warm
7026,warm
7035,detached
7043,warm
7054,detached
7060,detached
7061,warm
7062,detached
7070,warm
7094,detached
7096,detached
7106,detached
7119,warm
7122,warm
7125,warm
7131,detached
7141,warm
7151,warm
7171,detached
7175,detached
7183,warm
7202,detached
7205,detached
7215,warm
7217,detached
7224,detached
7225,detached
7228,warm
7239,detached
7243,detached
7257,detached
7259,detached
7260,detached
7263,warm
7264,warm
7283,warm
7285,warm
7291,warm
7307,detached
7313,warm
7315,warm
7321,detached
7327,warm
7329,detached
7332,detached
7336,detached
7353,detached
7355,detached
7358,warm
7381,detached
7409,warm
7412,detached
7433,detached
7441,warm
7465,warm
7471,warm
7474,detached
7492,warm
7525,warm
7526,detached
7527,detached
7540,detached
7541,warm
7546,warm
7549,detached
7554,warm
7556,warm
7557,warm
7576,detached
7577,warm
7584,detached
7585,warm
7586,warm
7588,warm
7601,detached
7611,warm
7616,warm
7631,warm
7641,warm
7648,warm
7657,warm
7660,warm
7662,detached
7663,detached
7667,detached
7686,detached
7690,detached
7691,detached
7696,warm
7701,warm
7706,warm
7714,warm
7727,warm
7735,warm
7739,detached
7752,detached
7764,detached
7772,warm
7791,warm
7792,detached
7826,detached
7834,detached
7839,detached
7845,warm
7850,warm
7852,warm
7869,warm
7870,warm
7872,detached
7874,warm
7879,detached
7883,warm
7890,warm
7938,warm
7941,warm
7947,warm
7948,warm
7949,detached
7968,warm
7975,detached
7981,warm
7996,warm
8005,warm
8026,detached
8034,warm
8041,detached
8043,detached
8057,detached
8061,detached
8093,detached
8107,detached
8110,warm
8113,detached
8124,warm
8125,warm
8132,warm
8139,detached
8140,detached
8145,warm
8149,warm
8155,warm
8173,detached
8181,warm
8185,detached
8200,detached
8209,detached
8210,detached
8219,detached
8232,detached
8261,warm
8278,detached
8287,warm
8288,detached
8305,detached
8314,warm
8327,detached
8353,warm
8376,detached
8381,detached
8403,detached
8405,detached
8412,warm
8414,warm
8420,detached
8428,detached
8431,detached
8442,detached
8452,warm
8457,warm
8461,detached
8471,warm
8480,detached
8486,detached
8488,detached
8502,detached
8518,warm
8525,detached
8536,warm
8552,detached
8554,detached
8568,warm
8574,warm
8592,detached
8595,detached
8599,detached
8605,detached
8608,detached
8613,detached
8623,detached
8625,detached
8641,detached
8642,warm
8651,detached
8658,detached
8664,detached
8670,detached
8678,detached
8704,warm
8715,detached
8718,warm
8740,warm
8751,warm
8754,detached
8786,detached
8787,detached
8789,warm
8792,warm
8800,detached
8822,warm
8879,detached
8880,detached
8881,warm
8882,detached
8885,detached
8895,detached
8896,warm
8910,detached
8911,detached
8919,warm
8929,warm
8931,warm
8933,warm
8935,detached
8937,warm
8944,warm
8950,detached
8956,detached
8959,detached
8965,warm
8972,detached
8973,detached
8990,warm
8993,warm
8995,warm
8999,warm
9004,detached
9025,warm
9026,detached
9033,detached
9048,detached
9056,warm
9067,detached
9095,detached
9113,warm
9116,detached
9127,warm
9136,detached
9144,detached
9156,detached
9159,warm
9161,detached
9179,warm
9181,warm
9184,warm
9187,warm
9189,warm
9205,warm
9211,warm
9213,warm
9225,detached
9234,detached
9246,detached
9252,warm
9253,detached
9255,detached
9264,detached
9268,warm
9271,warm
9315,warm
9316,warm
9318,warm
9327,warm
9330,warm
9351,warm
9352,detached
9354,warm
9357,warm
9361,warm
9371,warm
9382,detached
9389,warm
9393,warm
9421,warm
9423,warm
9424,warm
9428,warm
9434,detached
9439,warm
9443,detached
9445,warm
9454,warm
9466,detached
9467,warm
9472,warm
9489,detached
9490,warm
9497,warm
9499,warm
9504,warm
9525,warm
9531,detached
9552,detached
9557,warm
9578,warm
9591,detached
9592,warm
9594,detached
9597,warm
9611,detached
9613,detached
9628,detached
9631,detached
9640,detached
9653,warm
9661,warm
9663,warm
9664,detached
9671,detached
9673,warm
9675,warm
9676,detached
9681,detached
9689,warm
9701,warm
9717,warm
9724,warm
9729,detached
9731,detached
9740,warm
9756,warm
9757,detached
9769,warm
9783,detached
9797,warm
9798,warm
9799,warm
9837,detached
9838,detached
9847,detached
9851,warm
9859,warm
9860,detached
9861,warm
9871,warm
9873,detached
9910,warm
9919,warm
9938,detached
9958,detached
9962,warm
9977,warm
9990,detached
9993,warm
9997,warm
9998,warm
9999,warm
10006,warm
10009,detached
10065,warm
10094,detached
10105,detached
10107,detached
10119,warm
10123,warm
10125,detached
10132,warm
10139,detached
10160,warm
10166,detached
10177,warm
10199,warm
10200,warm
10204,detached
10207,detached
10241,warm
10242,detached
10260,warm
10262,warm
10292,warm
10298,warm
10310,detached
10312,warm
10314,detached
10321,detached
10322,warm
10328,warm
10329,warm
10353,warm
10358,warm
10368,warm
10377,warm
10382,warm
10385,warm
10389,warm
10391,warm
10393,detached
10396,detached
10415,detached
10416,detached
10423,warm
10451,detached
10456,warm
10478,warm
10479,warm
10484,detached
10492,detached
10495,detached
10511,warm
10518,detached
10526,warm
10534,warm
10537,detached
10547,detached
10549,detached
10562,detached
10567,detached
10575,detached
10594,detached
10597,warm
10614,detached
10618,detached
10623,warm
10642,detached
10644,detached
10656,detached
10660,warm
10665,warm
10686,warm
10715,detached
10731,warm
10734,detached
10765,warm
10767,detached
10769,warm
10770,detached
10780,warm
10781,warm
10793,warm
10795,detached
10835,warm
10845,detached
10871,warm
10891,warm
10897,warm
10898,warm
10900,detached
10901,warm
10902,warm
10912,detached
10918,detached
10929,warm
10936,warm
10950,warm
10960,detached
10961,detached
10967,warm
10975,detached
10986,detached
10993,detached
10997,detached
10999,warm
11011,detached
11019,detached
11028,warm
11030,warm
11035,warm
11038,detached
11042,warm
11048,warm
11056,detached
11073,detached
11076,warm
11088,warm
11091,detached
11096,warm
11099,detached
11108,warm
11132,detached
11136,detached
11153,detached
11159,warm
11171,detached
11180,warm
11205,detached
11219,detached
11224,detached
11225,warm
11239,warm
11241,detached
11243,detached
11248,warm
11250,warm
11266,detached
11272,warm
11276,detached
11284,detached
11285,warm
11299,warm
11304,warm
11309,warm
11320,warm
11337,detached
11341,detached
11345,warm
11350,warm
11356,detached
11362,warm
11367,detached
11370,warm
11377,warm
11379,warm
11390,warm
11396,warm
11397,warm
11407,detached
11408,detached
11420,detached
11422,detached
11437,detached
11454,warm
11456,warm
11462,detached
11473,warm
11481,detached
11482,detached
11485,warm
11489,detached
11496,detached
11504,detached
11524,warm
11530,warm
11551,warm
11560,warm
11566,warm
11587,warm
11588,detached
11607,warm
11608,detached
11615,warm
11618,warm
11628,warm
11637,detached
11644,warm
11647,detached
11667,detached
11686,warm
11693,warm
11698,warm
11711,detached
11777,warm
11785,warm
11816,detached
11819,warm
11832,detached
11833,warm
11839,detached
11841,detached
11849,warm
11862,warm
11893,warm
11923,detached
11938,detached
11941,warm
11944,detached
11953,warm
11965,warm
11966,warm
11978,warm
11982,detached
11985,detached
11988,detached
11990,warm
11994,detached
12005,warm
12015,detached
12016,detached
12018,detached
12019,warm
12020,detached
12033,detached
12035,warm
12042,detached
12048,warm
12053,detached
12055,warm
12057,detached
12067,detached
12069,detached
12099,warm
12105,detached
12116,warm
12123,detached
12137,warm
12142,warm
12147,detached
12154,warm
12157,warm
12160,detached
12187,detached
12189,detached
12193,warm
12197,warm
12210,warm
12215,warm
12227,detached
12230,warm
12234,detached
12242,detached
12252,warm
12261,warm
12272,warm
12279,detached
12282,warm
12283,warm
12287,detached
12297,detached
12316,warm
12327,warm
12332,detached
12339,detached
12356,warm
12373,warm
12377,warm
12385,warm
12393,detached
12403,detached
12417,detached
12418,detached
12419,warm
12420,warm
12457,warm
12468,warm
12475,detached
12486,detached
12488,detached
12497,detached
12504,detached
12514,detached
12531,detached
12532,detached
12537,detached
12538,warm
12543,detached
12553,detached
12559,warm
12566,detached
12569,detached
12577,detached
12579,detached
12584,warm
12601,detached
12607,warm
12615,warm
12637,detached
12641,warm
12645,warm
12649,detached
12654,detached
12655,warm
12670,detached
12671,detached
12674,warm
12690,detached
12691,warm
12696,warm
12697,warm
12726,detached
12733,warm
12743,detached
12756,detached
12763,warm
12766,warm
12769,warm
12771,detached
12792,detached
12820,warm
12824,detached
12825,warm
12829,warm
12832,warm
12835,detached
12853,warm
12856,warm
12873,warm
12890,warm
12912,detached
12947,warm
12949,warm
12951,warm
12953,detached
12980,warm
12982,warm
12988,warm
12990,warm
12994,warm
12996,warm
13003,detached
13013,detached
13025,warm
13038,detached
13039,detached
13053,warm
13072,warm
13074,warm
13080,detached
13117,warm
13125,warm
13145,detached
13159,warm
13164,detached
13169,warm
13199,warm
13207,detached
13225,warm
13263,detached
13266,warm
13275,warm
13277,detached
13279,detached
13285,detached
13290,warm
13293,warm
13306,detached
13309,warm
13349,warm
13359,detached
13361,warm
13367,warm
13368,warm
13369,detached
13374,warm
13377,warm
13392,detached
13394,warm
13400,detached
13412,detached
13432,warm
13433,detached
13445,warm
13456,warm
13457,detached
13468,detached
13473,detached
13483,warm
13515,detached
13522,warm
13533,detached
13546,warm
13553,warm
13555,detached
13561,warm
13594,warm
13646,warm
13665,warm
13689,detached
13692,warm
13699,detached
13701,detached
13736,warm
13756,detached
13768,detached
13775,warm
13782,warm
13789,detached
13811,warm
13842,detached
13850,warm
13857,detached
13864,detached
13865,warm
13876,warm
13882,warm
13892,warm
13895,warm
13899,warm
13906,detached
13919,warm
13943,detached
13949,warm
13950,warm
13991,warm
13994,warm
13995,warm
14021,detached
14023,warm
14060,detached
14149,warm
14184,warm
14187,warm
14209,warm
14214,warm
14228,warm
14263,warm
14277,detached
14299,detached
14337,detached
14375,warm
14385,warm
14397,warm
14434,detached
14444,detached
14478,detached
14486,warm
14515,detached
14529,detached
14554,detached
14586,detached
14614,warm
14730,detached
14754,detached
14797,warm
14848,warm
14870,detached
14901,detached
14926,warm
14943,warm
14959,warm
15045,warm
15047,warm
15049,detached
15059,detached
15071,warm
15095,warm
15109,detached
15114,warm
15145,warm
15181,warm
15473,detached
15525,warm
15674,warm
15742,detached
15964,warm
16009,detached
16071,warm
16282,warm
16393,warm
16425,warm
16458,warm
17023,detached
17307,warm
17885,warm
19122,warm
